id,vayu,source,answer,desc
2102,【Y3】,随蓝中秋百词斩-欧姆,月曜日,"这是对星期一的一种称呼，现仍用于日本等地。古人认为七个天体分别对应一周的七天，且此说法亦可以与英语一一对应。比如“Sunday”对应的称呼即为“日曜日”。"
2103,【Q2】,随蓝中秋百词斩-欧姆,戚施,"这个词汇在《诗经·邶风》中出现，借指驼背的丑人。它的本义是一种动物的别名，神话传说中该动物在月亮上生活，因而月亮的一些特定称呼与之有关。"
2104,【G2】,随蓝中秋百词斩-欧姆,桂树,"1.团团 2.小山 3.吴质 4.斧劈"
2105,【W4】,随蓝中秋百词斩-欧姆,无肠公子,"这是对一种甲壳类软甲纲节肢动物的雅称。这种动物是中秋节的时令美食，又有“横行霸道”的特点；该雅称则源自这一动物不具有某种器官这一特点。"
2106,【L2】,随蓝中秋百词斩-欧姆/鉝貓,莲蓉,"这是一种月饼的常见馅料，于清末在广州发明。它常与咸蛋黄组合出现，以甜味为主要味型，具有白中透黄的颜色。它由一种水生植物的种子制成。"
2107,【D4】,随蓝中秋百词斩-欧姆,洞庭青草,"这句词中包含的两个词语为并列关系，且都为湖名。该句的作者为南宋词人张孝祥，词牌为《念奴娇》，下一句为“近中秋”。"
2108,【C3】,随蓝中秋百词斩-欧姆,赤壁赋,"这篇文学作品记叙了中秋前一月的十六日，作者与朋友赏月并诵诗，讨论了变与不变、盈虚消长的哲学命题。诗人另有一篇作品被誉为古今中秋词第一。"
2109,【C4】,随蓝中秋百词斩-欧姆,蟾宫折桂,"这个与月亮有关的成语在古今多用于祝颂之词。它描绘了月亮上的两种景物，并以动词相连接，进而比喻一个人取得了较高的成就，多指科举考中，金榜题名。"
2110,【R3】,随蓝中秋百词斩-欧姆,人月圆,"这个词牌名同时也是曲牌名，为北宋英宗驸马王诜所创，但最初所指的节庆日并非中秋，而是元宵。它又名“青衫子”、“青衫湿”，其词曲名句分别有“黄花庭院，青灯夜雨，白发秋风。”和“年年此夜，华灯竞处，人月圆时。”"
2111,【L2】,随蓝中秋百词斩-欧姆,六月,"这是一个平水韵的韵目，在《诗经·小雅》中也有同名篇目。该韵目属入声韵，包含的韵字有：发、骨、没、阙、钺等。此外这个词也是夏至日所在时间。"
2112,【Y4】,随蓝中秋百词斩-欧姆,玉殿琼楼,"这句词描绘了中国古人幻想中月亮上的建筑景象。词人借此指出传统概念中月亮上有建筑、月亮经过海底这两个命题的矛盾之处，并想象海中的动物活动会使得建筑倒塌。词作者是辛弃疾。"
2113,【L2】,随蓝中秋百词斩-欧姆,卢仝,"这位唐朝诗人以嗜茶闻名，其代表诗作之一则注重奇幻怪诡的诗风，并因而成为其代表诗派的中坚作品；这首与韩愈《陆浑山火》诗齐名的诗即为《月蚀诗》。其另有名作《走笔谢孟谏议寄新茶》。"
2114,【D3】,端木,独角兽,"1.武松打虎 2.周处除害 3.飞马座 4.心有灵犀"
2115,【P2】,端木,平衡,"1.双翅目后翅 2.绩效考核 3.体操项目 4.石木纸球"
2116,【L2】,台风吧友,刘协,"此人是一大国的最后一位领导人，退位后国家分裂，其中最大的政权包含了原来的核心区域。他在多年后去世，该年新政权正在和西部的另一政权战争，同一年西部政权也有一重要人物去世。"
2117,【K5】,黑猫,客从何处来,"这是于2014年首播的央视纪录片，是国内首档明星真人寻根、追溯家族历史的纪录片。后以该主题为启发，林展秋创作出同名歌曲，收录于2021年发行的专辑《绿》中。"
2118,【T2】,端木,天坑,"1.命运捉弄 2.地质奇观 3.专业劝退 4.君要臣死"
2119,【N2】,端木,牛人,"1.网络语 2.古代官名 3.丑时生 4.迷宫兽"
2120,【T5】,端木,天赋与轻狂,"1.生来就很拽 2.炫耀吃不胖 3.后台是皇帝 4.心如韩寿爱偷香"
2121,【S2】,端木,三杰,"1.文天祥 2.韩信 3.段祺瑞 4.李克农"
2122,【T2】,端木,通天,"1.变形金刚角色名 2.师徒四人遇险阻 3.湟水最长支流名 4.手眼"
2123,【C2】,端木,长信,"1.赵姬面首得意时 2.今年点炮来年响 3.鸿雁捎来万言书 4.太皇太后的代称"
2124,【S2】,端木,山大,"1.王 2.附中 3.985 4.压力"
2125,【C6】,端木,此一时彼一时,"1.语出孟子 2.三十年河东三十年河西 3.太宗拒将 4.凌晨中午"
2126,【B4】,端木,白衣秀士,"1.出自元曲 2.襟抱未开 3.嫉贤妒能 4.王伦"
2127,【W2】,端木,无间,"1.都是自己人 2.死后下地狱 3.如胶又似漆 4.订不到包厢"
2128,【T5】,端木,唐诗三百首,"1.夫妻合作 2.温柔敦厚 3.民间俗语 4.流传最广的中国诗集"
2129,【C2】,端木,草头,"1.绿林好汉，占山为王 2.本帮菜肴，搭配大肠 3.江浙人士，自称姓黄 4.我家老板，灌江二郎。"
2130,【R2】,端木,人马,"1.天上星 2.手下军 3.困乏 4.高大"
2131,【T2】,鉝貓,台风,"1.独角莲 2.直播举止 3.提丰 4.热带气旋"
2132,【Z2】,鉝貓,直播,"1.生活 2.不育苗就种 3.并机 4.带货"
2133,【T2】,鉝貓,头条,"1.首要原因 2.最领先者 3.大街一巷 4.报纸首页"
2134,【B1】,鉝貓,斑,"1.麻雀 2.发霉 3.皮肤老化 4.马"
2135,【Q1】,鉝貓,桥,"1.血管移植 2.成环 3.灞河 4.鹊仙"
2136,【W4】,鉝貓,万紫千红,"1.成语 2.等闲 3.言语 4.姹嫣"
2137,【W4】,鉝貓,万水千山,"1.成语 2.等闲 3.言语 4.穷恶"
2138,【Z2】,鉝貓,芝麻,"1.唇形科 2.油 3.开门 4.开花"
2139,【Z2】,鉝貓,芝士,"1.蛋糕 2.起司 3.雪豹 4.奶酪"
2140,【Y4】,鉝貓,游牧民族,"这个词泛指无固定居住场所，主要第一产业并非农耕和渔猎的民族。"
2141,【Y1】,鉝貓,鱼,"1.翻车 2.武昌 3.龙门 4.sakana～"
2142,【N1】,鉝貓,鸟,"1.不踏 2.不惊 3.居 4.比翼"
2143,【S2】,鉝貓,山西,"1.黄河 2.黄土 3.太行 4.煤炭"
2144,【H1】,鉝貓,海,"1.姓 2.上 3.青 4.带"
2145,【H1】,鉝貓,湖,"1.水 2.盐 3.蓝 4.洞庭"
2146,【D4】,鉝貓,东西湖区,"这个县级行政区得名于两座湖泊，其中一座是其所在地级市最有名的湖泊，另一座和杭州著名湖泊重名"
2147,【M4】,鉝貓,门头沟区,"这是属于直辖市的一个市区，境内绝大多数区域都是山脉，老城区位于山间盆地，新城区拥有一条磁悬浮线路。"
2148,【W4】,鉝貓,万柏林区,"这个县级行政区名称含有一个外国地名，且读音与其不同。著名的太原螺旋高速桥位于该区。"
2149,【G2】,鉝貓,隔山,"1.数重 2.跨行 3.世事两茫茫 4.打牛"
2150,【C2】,鉝貓,冲锋,"1.衣 2.枪 3.滴答滴滴滴答滴滴滴答滴滴滴 4.陷阵"
2151,【G2】,鉝貓,隔篱,"1.空间分割 2.后有织娘 3.后有犬吠 4.后有邀杯人"
2152,【L2】,鉝貓,喇叭,"1.钱塘江口 2.裤腿下宽 3.管状花目 4.金属乐器"
2153,【Q2】,鉝貓,牵牛,"1.矮 2.旋花 3.喇叭 4.织女"
2154,【Y2】,鉝貓,音游,"1.判定 2.note 3.节奏 4.连击"
2155,【T2】,鉝貓,土豆,"1.乐乐家 2.服务器 3.山药蛋 4.马铃薯"
2156,【D2】,N君,东方,"1.航空 2.红 3.project 4.明珠"
2157,【T13】,台风吧友,题目念完后两分钟才能看答案,"这句话是lvory经常说的一句话，是lvory的一个竞猜游戏中若在题干全部展示后一定时间内就发送公布谜底的指令就会出现这句话。（不含标点）"
2158,【Z16】,鉝貓,中华人民共和国国家卫生健康委员会,"这个机构是我国负责卫生健康工作的方针政策和决策部署的最高机构，前身是国家卫生和计划生育委员会。简称卫健委。"
2159,【Y10】,鉝貓,右玉和她的县委书记们,"由吴子牛执导，杨铮、缪婷茹、黄品沅等主演的农村题材剧，讲述的是右玉县几代群众坚持植树造林抵抗沙漠化的故事。"
2160,【T9】,鉝貓,天山雪歌送萧治归京,"这首诗是岑参所写，是《白雪歌送武判官归京》的姊妹篇。名句有“天山雪云常不开”等。"
2161,【A3】,电阻杯吃货主题随蓝,奥利奥,"这种来自美国的饼干最经典的配色是黑色饼皮配白色夹心，而其最经典的吃法是，“扭一扭，舔一舔，泡一泡”。"
2162,【M5】,电阻杯吃货主题随蓝,梅子黄时雨,"这句词用一种特定时令的天气现象比喻一种“闲愁”。这一时令则用一种水果的成熟作为标志。它的上两句是，“一川烟草，满城风絮”。"
2163,【Y2】,电阻杯吃货主题随蓝,樱桃,"1.华盛顿 2.把人抛 3.被莺含 4.樊素口"
2164,【Y3】,电阻杯吃货主题随蓝,鹰嘴豆,"这种近年来逐渐进入中国大众视野的豆科植物原产于西亚与地中海一带，经常用于中东菜，其酱称为胡姆斯。其因种子上有一个小小的尖端，酷似鸟类的喙，因此得名。"
2165,【W2】,电阻杯吃货主题随蓝,鲔鱼,"这种海洋生物以游泳速度极快闻名，它的肉色为红色，富含肌红蛋白，营养丰富。其蓝鳍品种极为名贵。它拥有吞拿鱼、金枪鱼等别名。"
2166,【S2】,电阻杯吃货主题随蓝,松露,"1.猪拱 2.黑白 3.法餐 4.食材"
2167,【D3】,电阻杯吃货主题随蓝,电饼铛,"这是一种烹制食物的现代工具，可以用来煎制面食，具有单面加热与双面加热的功能。"
2168,【M4】,电阻杯吃货主题随蓝,米珠薪桂,"这个成语形容物价昂贵，尤其指生活必需品的物价高到让人难以承受的地步。它由两组字构成，每组字中前一个字是生活必需品，而后一个字是与它象形但价格更高的物品，也就是珍珠和桂木。"
2169,【W2】,电阻杯吃货主题随蓝,五常,"这个位于东北的县级市以盛产优质大米知名。这个词语还可以指三国时期马家以才名著称的兄弟、儒家的伦理标准与联合国安委会常任理事国。"
2170,【D3】,电阻杯吃货主题随蓝,大吉岭,"这一世界上著名的红茶产区位于印度，此地所出产的茶茶香浓郁，风味独特，与中国祁门红茶、斯里兰卡乌瓦锡兰红茶并称为世界三大红茶。"
2171,【K3】,电阻杯吃货主题随蓝,开心果,"这是黄连木属植物阿月浑子的商品名。作为世界四大干果之一，它在国内主要栽培于新疆。它白色的壳里绿色或黄色的果仁具有独特的风味。"
2172,【S4】,电阻杯吃货主题随蓝,食言而肥,"这个成语出自《左传》，一般用来指责别人不守信用，只图自己占便宜，就如同把自己说的话吃了下去因而变胖一样。"
2173,【Y2】,电阻杯吃货主题随蓝,贻贝,"这种壳呈黑褐色，雌雄性肉色不同的双壳类软体动物在不同地方拥有不同的名字。在北方一般被称为海虹，在南方一般被称为青口，其干制品被称为淡菜。"
2174,【A4】,电阻杯吃货主题随蓝,哀梨蒸食,"这个成语是“焚琴煮鹤”的近义词，传说中汉代一位罕见姓的人家种的某种蔷薇科水果生吃就十分好吃，如果将它做熟反而糟蹋了好东西，这就是这一典故的来源。"
2175,【M3】,电阻杯吃货主题随蓝,木姜子,"一种樟科植物，盛产于中国南方，其种子富含芳香油，可作为中药与调味品使用。其油具有强烈的香辛味，贵州名菜“酸汤鱼”中使用了这一调料。"
2176,【B2】,电阻杯吃货主题随蓝,冰糖,"这是人们对于一种日常调味品的大块结晶的称呼，传统观点中人们认为它的品质优于散装的末状小结晶。常常用于炖制雪梨、烹制红烧肉等。"
2177,【G4】,电阻杯吃货主题随蓝,谷氨酸钠,"这种引发了人们味觉革命的化学物质自诞生以来就争议不断，但它本来就天然存在于海带等食物中，是一种蛋白质组成部分的盐类化合物。现代工业中常常用谷物发酵的天然方式制取它。"
2178,【L4】,电阻杯吃货主题随蓝,陆绩怀橘,"这个典故与汉末三国时期一位名士的孝行有关。他在小时候赴宴，在宴席上偷偷拿了一些果品回家送给母亲，使得宴会的主人袁术大为惊奇。"
2179,【H3】,电阻杯吃货主题随蓝,哈瓦那,"这是某个国家的首都，我国曾在该国遭受封锁的时候与该国签下了每年进口食糖的协议。有一首歌唱两国友谊的歌曲曲名中带有这一城市名，其中有一句是，“跟着那英雄的卡斯特罗”。"
2180,【G1】,电阻杯吃货主题随蓝,簋,"1.街 2.瑚 3.八 4.簠"
2181,【D3】,电阻杯吃货主题随蓝,大排档,"这是一种小吃店或平价饭店的经营模式，本意是夜间开设在路边或居民生活区附近的聚集排列的小吃摊。后来这个词成为廉价、有烟火气的美食的代名词。"
