id,level,word,competition,flag,pinyin,definition,example
78009,3,日趋没落,N,0,rì qū mò luò,指一天比一天差，每况愈下。,
78010,3,春风料峭,N,0,chūn fēng liào qiào,形容初春的寒冷气氛。,
78011,3,云霄之外,N,0,yún xiāo zhī wài,形容十分远的地方。,
78012,3,烈日杲杲,N,0,liè rì gǎo gǎo,形容阳光强烈而刺眼灼热的样子。,
78013,3,一锅乱粥,N,0,yī guō luàn zhōu,形容整个局面被搞的乱七八糟，不知所措。,
78014,3,相互掣肘,N,0,xiāng hù chè zhǒu,指两个东西相互牵制、相互制约。,
78015a,3,竭诚欢迎,N,0,jié chéng huān yíng,尽最大的诚恳来欢迎到来。,
78015b,2,竭诚欢迎,N,0,jié chéng huān yíng,指用最大的诚恳态度去欢迎。,
78016,3,踽踽前行,N,0,jǔ jǔ qián xíng,形容独自走路孤零零的样子。,
78017,3,抱憾离场,N,0,bào hàn lí chǎng,指抱着遗憾的心态退出赛场。,
78018,3,行板如歌,N,0,xíng bǎn rú gē,形容舒缓的速度和优雅的情绪，比喻悠闲惬意的样子。,
78019,3,事出蹊跷,N,0,shì chū qī qiào,指这件事出现的非常诡异，奇怪。,
78020,3,歉收之年,N,0,qiàn shōu zhī nián,指粮食收成不好的年份。,
78021,3,小声嘀咕,N,0,xiǎo shēng dí gu,指很小声的说话。,
78022,3,主动请缨,N,0,zhǔ dòng qǐng yīng,主动去接任困难的工作。,
78023,3,公然受贿,N,0,gōng rán shòu huì,指在公开场合贿赂他人。,
78024,3,油漆未干,W,0,yóu qī wèi gān,新修的公共设施上的一种常见标语,
79001,3,鹣飞鲽散,N,0,jiān fēi dié sàn,比喻恋人分别。,
79002,3,隽语箴言,N,0,juàn yǔ zhēn yán,名言警句。,
79003,3,八纮一宇,U,0,bā hóng yī yǔ,天下一家,
79004,3,凌空鸟瞰,N,0,líng kōng niǎo kàn,在空中俯视。,
79005,3,云轻星粲,P,0,yún qīng xīng càn,云雾不浓，星光闪烁的样子。,
79006,1,藏着掖着,D,0,cáng zhe yē zhe,怕别人知道或者看见而竭力掩藏。,
79008,3,衾凉枕冷,N,0,qīn liáng zhěn lěng,形容自己睡觉的孤寂凄凉。,
79009,3,蠲浊流清,N,0,juān zhuó liú qīng,廉政文化的口号。,
79010,3,蔽体果腹,N,0,bì tǐ guǒ fù,指遮挡身体，填饱肚子。,【例句】郭沫若《中国史稿》：“人民生活更加贫困，衣不蔽体，食不果腹。”
79011,3,乡井田畴,N,0,xiāng jǐng tián chóu,指农村的田地。,
79012,3,隽永绵长,N,0,juàn yǒng mián cháng,形容思想感情十分深远。,
79013,3,奇异怪谲,N,0,qí yì guài jué,令人捉摸不透，变化多端的样子。,
79014,3,两道扬镳,N,0,liǎng dào yáng biāo,比喻因目标不同而各走各的路。,【例句】《北史・河间公齐传》：“我之丰沛；自应分路扬镳。”
79015,3,岚云清流,F,0,lán yún qīng liú,形容山上雾气升腾，小溪潺潺的景象。,
79016,1,顺颂商祺,W,0,shùn sòng shāng qí,给公司等人员写信末尾的客套话，祝对方从业顺利。,
80001,1,讹语影带,L,0,é yǔ yǐng dài,谓伪作此语影射他事。,【例句】唐・李肇《唐国史补》讹语影带有李直方、独孤申叔，题目人有曹著。
80002,1,峨冠博带,H,0,é guān bó dài,古代形容士大夫的装束。后比喻穿着礼服。,【例句】唐・韩愈《示儿》不知官高卑；五带悬金鱼。问客之所为；峨冠讲唐虞。
80003,1,鹅行鸭步,W,0,é xíng yā bù,走路缓慢摇摆,【例句】元・杨景贤《西游记・妖猪幻惑》见一人光纱帽，黑布衫，鹰头雀脑将身探，狼心狗行潜踪阚，鹅行鸭步怀愚滥。
80004,1,蛾眉皓齿,N,0,é méi hào chǐ,形容女子容貌美丽。,【例句】汉・司马相如《美人赋》臣之东邻，有一女子，云发丰艳，蛾眉皓齿，颜盛色茂，景曜光起。
80005,1,尔虞我诈,H,0,ěr yú wǒ zhà,互相欺骗，互不信任。,
80006,1,耳濡目染,N,0,ěr rú mù rǎn,看的时间长了也就习得了相应的习惯。,
80007,2,发凡起例,N,0,fā fán qǐ lì,指说明全书要旨，拟定编写体例。,【例句】晋・杜预《春秋经传集解序》其发凡以言例，皆经国之常制。
80008,1,发蒙振落,L,0,fā méng zhèn luò,比喻事情很容易办到。,【例句】《史记・汲黯传》至如说丞相弘，如发蒙振落耳。
80009a,2,发指眦裂,P,0,fà zhǐ zì liè,头发向上竖，眼睑全张开。形容非常愤怒。,【例句】《史记・项羽本纪》瞋目视项王，头发上指，目眦尽裂。
80009b,2,发指眦裂,N,0,fà zhǐ zì liè,头发向上竖，眼睑全张开。形容非常愤怒。,【例句】《史记・项羽本纪》瞋目视项王，头发上指，目眦尽裂。
80010,1,伐毛洗髓,W,0,fá máo xǐ suí,脱胎换骨，洗心革面,【例句】清・黄景仁《浴汤泉》我来正值春雨后，桃花浅涨方萦纡；伐毛洗髓欠福命，尘土肠胃聊湔除。
80011a,2,番窠倒臼,L,0,fān kē dǎo jiù,不依照现在的形式创新做事。,【例句】明・唐顺之《书王龙溪致知议略》王老于其间又番窠倒臼，又撰出一种驭气摄灵一息一息等语，又是一场孽怪。
80011b,2,番窠倒臼,P,0,fān kē dǎo jiù,不依照现在的形式创新做事。,【例句】明・唐顺之《书王龙溪致知议略》王老于其间又番窠倒臼，又撰出一种驭气摄灵一息一息等语，又是一场孽怪。
80012,1,翻箱倒箧,Y,0,fān xiāng dǎo qiè,比喻彻底搜索或彻底翻脸。,【例句】《二十年亲眼目睹之怪现状》船上买办又仗着洋人势力，硬来翻箱倒箧的搜了一遍，此时还不知有失落东西没有。
80013a,2,燔黍捭豚/燔薯捭豚,L,0,fán shǔ bǎi tún,在加工工具出现之前对食物进行的简单加工。,【例句】《孔子家语・问礼》太古之时，燔黍擘豚，污罇抔饮。
80013b,2,燔黍捭豚/燔薯捭豚,W,0,fán shǔ bǎi tún,在加工工具出现之前对食物进行的简单加工。,【例句】《孔子家语・问礼》太古之时，燔黍擘豚，污罇抔饮。
80014,1,繁文缛节,H,0,fán wén rù jié,复杂的礼仪。,
80015a,2,反裘负刍,W,0,fǎn qiú fù chú,形容穷困潦倒，也形容人愚不可及，本末倒置。,【例句】《晏子春秋・杂上》晏子之晋，至中牟，睹弊冠反裘负刍，息于涂侧者，以为君子也。
80015b,2,反裘负刍,P,0,fǎn qiú fù chú,不能违背自然规律。,【例句】《晏子春秋・杂上》晏子之晋，至中牟，睹弊冠反裘负刍，息于涂侧者，以为君子也。
80016a,2,方趾圆颅,P,0,fāng zhǐ yuán lú,指人类。,
80016b,2,方趾圆颅,Y,0,fāng zhǐ yuán lú,方形脚掌，圆形头颅，指人类。,
80017,1,防微杜衅,P,0,fáng wēi dù xìn,从小隐患开始就要提防。,【例句】明・张居正《答上师相徐存斋》十九往奉台翰，怜不肖之愚忠，教以防微杜衅，慎自持爱。
80018,1,飞苞驿篚,P,0,fēi bāo yì fěi,古代少数民族或藩属向君主进献的土产。,【例句】《表异录・邑里》蛮夷赎罪货曰赕，土贡曰飞苞驿篚。
80019,1,飞潜动植,Y,0,fēi qián dòng zhí,指各种动物和植物。,
80020,1,飞沙走砾,N,0,fēi shā zǒu lì,形容狂风大作。,
80021,1,飞扬跋扈,N,0,fēi yáng bá hù,意态举动放纵，不受约束。也形容骄横放肆。,
80022,1,霏霏矎矎,L,0,fēi fēi xuān xuān,言谈目光坚定有神。,【例句】《高宗梦得说赋》言霏霏而无瑕，目矎矎而有光。
80023,1,匪朝伊夕,Y,0,fěi zhāo yī xī,极言时间之短。,【例句】《周书・文帝纪上》今若召悦授以内官，臣列旆东辕，匪朝伊夕。
80024,1,匪石匪席,P,0,fěi shí fěi xí,比喻意志坚定，永不变心。,【例句】《诗经・邶风・柏舟》我心匪石，不可转也；我心匪席，不可卷也。
80025a,2,分燠嘘寒,P,0,fēn yù xū hán,形容对人十分热情、关心。,【例句】无名氏《小青传》驰情感往，瞻睇慈云。分燠嘘寒，如依膝下。
80025b,2,分燠嘘寒,N,0,fēn yù xū hán,形容对人十分热情、关心。,【例句】无名氏《小青传》驰情感往，瞻睇慈云。分燠嘘寒，如依膝下。
80026,2,纷至沓来,H,0,fēn zhì tà lái,纷纷到来；连续不断地到来。,
80027,1,翂翂翐翐,L,0,fēn fēn zhì zhì,形容鸟群舒缓地循序而飞。,【例句】《庄子・山木》其为鸟也，翂翂翐翐，而似无能。
80028,1,焚芝锄蕙,P,0,fén zhī chú huì,比喻贤者遭受灾祸。,【例句】明・袁中道《李温陵传》斯所由焚芝锄蕙，衔刀若卢者也。
80029,1,愤世嫉俗,N,0,fèn shì jí sú,指对黑暗的社会现实和不良的习俗表示愤恨、憎恶。,
80030,1,丰功懋烈,N,0,fēng gōng mào liè,巨大隆盛的功业。,【例句】金・胡祗橘《木兰花慢》其于善行名言，丰功懋烈，谁得而废之。
80031,1,丰取刻与,Y,0,fēng qǔ kè yǔ,取之于民多，用之于民的少。形容残酷地剥削。,【例句】《荀子・君道》上好贪利，则臣下百吏乘是而后丰取刻与，以无度取千民。
80032,1,风餐水栖,P,0,fēng cān shuǐ qī,形容行旅生活的艰辛。,
80033,1,风行草偃,N,0,fēng xíng cǎo yǎn,比喻道德文教的感化人。,【例句】《周书・武帝纪上》斯则风行草偃；从化无违。
80034,1,风流倜傥,N,0,fēng liú tī tàng,形容人有才华而言行不受世俗礼节的拘束。,【例句】明・许三阶《节侠记・私仰》羡英年壮节堪多，似冰心在玉壶，散财结客，侠比三河，风流倜傥，名倾六辅。
80035,1,风樯阵马,Y,0,fēng qiáng zhèn mǎ,形容行进迅速，气势雄伟。,【例句】唐・杜牧《〈李贺歌诗集〉序》风樯阵马，不足为其勇也；瓦棺篆鼎，不足为其古也。
80036,1,风声鹤唳,N,0,fēng shēng hè lì,形容惊慌失措，或自相惊忧的样子。,
80037a,2,封胡羯末,L,0,fēng hú jié mò,称美兄弟子侄之辞。,【例句】宋・陆游《七侄岁暮同诸孙来过偶得长句》：封胡羯末皆佳甚，剩喜团栾一笑新。
80037b,2,封胡羯末,Y,0,fēng hú jié mò,称美兄弟子侄之辞。,【例句】宋・陆游《七侄岁暮同诸孙来过偶得长句》：封胡羯末皆佳甚，剩喜团栾一笑新。
80038,1,封墓轼闾,P,0,fēng mù shì lǘ,增修坟墓，旌表里门，表示对贤者的礼遇和尊崇。,
80039,1,封豕长鲸,P,0,fēng shǐ chǎng jīng,比喻恶人。,【例句】唐・杨炯《唐右将军魏哲神道碑》戮封豕而斩长鲸，雄图不测。
80040,1,疯癫识倒,Y,0,fēng diān shí dǎo,形容人言语行动十分轻狂。,【例句】郭沫若《残春》他诸如此类疯癫识倒的事情还很多。
80041,1,蜂猜蝶觑,P,0,fēng cāi dié qù,比喻男子对女子的思慕。,【例句】明・徐复祚《投梭记・鬻女》敢还是年少多情，蜂猜蝶觑，穴隙逾墙被人话。
80042a,2,蜂房水涡,P,0,fēng fáng shuǐ wō,比喻宫殿楼台的布局曲折回旋，多且密。,【例句】唐・杜牧《阿房宫赋》蜂房水涡，矗不知乎几千万落。
80042b,2,蜂房水涡,Y,0,fēng fáng shuǐ wō,比喻宫殿楼台的布局曲折回旋，多且密。,【例句】唐・杜牧《阿房宫赋》蜂房水涡，矗不知乎几千万落。
80043,1,冯虚御风,N,0,píng xū yù fēng,意思是无所凭借，能驾风飞翔。,【例句】宋・苏轼《赤壁赋》浩浩呼如冯虚御风，而不知其所止。
80044,1,凤靡鸾吪,P,0,fèng mí luán é,比喻人死。旧时多作挽辞。,【例句】《禽经》凤靡鸾吪，百鸟瘗之。
80045,1,鹗心鹂舌,P,0,è xīn lí shé,嘴甜心狠。,【例句】清・李绿园《歧路灯》这绍闻当不住鹗心鹂舌的话。
80046,2,放辟淫侈,W,0,fàng pì yín chǐ,肆无忌惮，邪恶不正。,【例句】清・刘大櫆《序》余观今之为友者，无故而聚于一室，酒食嬉戏，相与为放辟淫侈之谈。
80047,2,放僻淫佚,Y,0,fàng pì yín yì,胡作非为，肆无忌惮。,【例句】《文子・下德》若开其锐端，而纵之放僻淫佚，而禁之以法，随之以刑，虽残贼天下，不能禁其奸矣。
80048,1,奋发踔厉,H,0,fèn fā chuō lì,奋发有为，意气昂扬。,【例句】唐・韩愈《柳子厚墓志铭》议论证据今古，出入经史百子，踔厉风发，率常屈其座人。
80049,1,讽多要寡,L,0,fěng duō yào guǎ,讽谕之言多，切要之言少。,【例句】唐・裴延翰《〈樊川文集〉序》相如、子云，瑰丽诡变，讽多要寡，漫羡无归，不见治乱。
80050,1,肤桡目逃,U,0,fū ráo mù táo,比喻人胆小没有勇气。,【例句】《孟子・公孙丑上》北宫黝之养勇也，不肤桡，不目逃。
80051,1,凫趋雀跃,H,0,fú qū què yuè,形容十分欢欣的样子。,【例句】唐・卢照邻《穷鱼赋》渔者观焉，乃具竿索，集朋党，凫趋雀跃，风驰电往。
80052,1,浮来暂去,P,0,fú lái zàn qù,比喻来去无定。,【例句】《红楼梦》姨太太这几天浮来暂去，不能过来回老太太，今日饭后家去了。
80053,2,黼国黻家,H,0,fǔ guó fú jiā,形容国家的文治美如锦绣。,【例句】太平天囯・洪仁玕《英杰归真》所由黼国黻家，天道无不彰之美；金声玉振，天理靡不畅之机。
80054,1,负箧曳屣,X,0,fù qiè yè xǐ,背着书箱，拖着鞋子（表示鞋破）。,【例句】宋濂《送东阳马生序》当余之从师也，负箧曳屣，行深山巨谷中，穷冬烈风，大雪深数尺，足肤皲裂而不知。
80055,2,腹诽心谤,H,0,fù fěi xīn bàng,指心怀不满，暗中发泄。,
80056,1,甘瓜苦蒂,P,0,gān guā kǔ dì,甜瓜的蒂是苦的。比喻没有十全十美的事物。,【例句】汉・无名氏《古诗》甘瓜抱苦蒂，美枣生荆棘。
80057,1,干戈载戢,H,0,gān gē zài jǐ,不再使用武力。,【例句】《抱朴子・释滞》干戈载戢，繁弱既韬。
80058,1,纲举目张,Y,0,gāng jǔ mù zhāng,抓主要环节带动次要环节。也指文章条理分明。,【例句】汉・郑玄《诗谱序》举一纲而万目张，解一卷而众篇明。
80059a,3,皋夔稷契,Y,0,gāo kuí jì xiè,上古四个明智领袖。借指贤臣。,【例句】明・无名氏《鸣凤记・灯前修本》妾闻皐、夔、稷、契，优游无事，谓之良臣。
80059b,3,皋夔稷契,L,0,gāo kuí jì xiè,上古四个明智领袖。借指贤臣。,【例句】明・无名氏《鸣凤记・灯前修本》妾闻皐、夔、稷、契，优游无事，谓之良臣。
80059c,3,皋夔稷契,U,0,gāo kuí jì xiè,指贤臣,【例句】明・无名氏《鸣凤记・灯前修本》妾闻皐、夔、稷、契，优游无事，谓之良臣。
80059d,3,皋夔稷契,W,0,gāo kuí jì xiè,上古四个明智领袖。借指贤臣。,【例句】明・无名氏《鸣凤记・灯前修本》妾闻皐、夔、稷、契，优游无事，谓之良臣。
80060,1,高官厚禄,P,0,gāo guān hòu lù,当等级靠前的官，领高工资。,
80061,1,高文典册,N,0,gāo wén diǎn cè,封建朝廷的重要文书、诏令。,【例句】晋・葛洪《西京杂记》廊庙之下，朝廷之中，高文典册，用相如。
80062,1,高瞻远瞩,Y,0,gāo zhān yuǎn zhǔ,非常远大的期望。,
80063,1,櫜弓卧鼓,L,0,gāo gōng wò gǔ,藏弓息鼓。指战事停息，天下太平。,【例句】《后汉书・隗嚣传》弛使四夷，复其爵号。然后还师振旅，櫜弓卧鼓。申命百姓，各安其所。
80064,1,缟衣綦巾,H,0,gǎo yī qí jīn,白绢上衣与浅绿色围裙。古时女子所服。,【例句】《诗・郑风・出其东门》缟衣綦巾，聊乐我员。
80065,1,槁木死灰,H,0,gǎo mù sǐ huī,比喻意志消沉，毫无生气。,【例句】《庄子・齐物论》形固可使如槁木，而心固可使如死灰乎？
80066,1,槁项黄馘,H,0,gǎo xiàng huáng xù,颈项枯瘦，面色苍黄。形容不健康的容貌。,【例句】《庄子・列御寇》夫处穷闾阨巷，困窘织屦，槁项黄馘者，商之所短也。
80067,1,割乳庐墓,Y,0,gē rǔ lú mù,丢下乳儿在亡亲墓旁筑庐守孝。古代认为是至孝的行为。,
80068,1,革故鼎新,N,0,gé gù dǐng xīn,去掉旧的，建立新的。,【例句】《唐中书令梁国公姚崇神道碑铭》夫以革故鼎新；大来小往；得丧而不形于色；进退而不失其正者；鲜矣！
80069,1,攻城略地,N,0,gōng chéng luè dì,攻占城市，掠夺土地。,
80070,2,沽名钓誉,N,0,gū míng diào yù,使用各种不正当手段以谋取好的名声和荣誉。,
80071,1,孤孤恓恓,L,0,gū gū xī xī,孤独可怜。,方言。
80072,2,股肱心膂,P,0,gǔ gōng xīn lǚ,比喻得力助手。,【例句】《尚书・君乐》今命尔予翼，作股肱心膂。
80073,1,固本培元,Y,0,gù bèn péi yuán,巩固根本，培养元神。,
